
 ****** Running generation 0 ****** 

Population's average fitness: -586.29072 stdev: 2348.53975
Best fitness: 3.21676 - size: (2, 14) - species 98 - id 170
Average adjusted fitness: 0.895
Mean genetic distance 3.211, standard deviation 0.548
Population of 287 members in 134 species:
   ID   age  size  fitness  adj fit  stag
    71    4     2      0.6    1.000     4
    72    4     2      0.6    0.500     2
    73    4     2     -0.7    1.000     2
    74    4     2      0.4    1.000     1
    75    4     2  -10000.0    0.000     4
    76    4     2      0.3    1.000     4
    77    4     2     -0.9    1.000     3
    78    4     2      0.3    1.000     4
    79    4     2      0.4    1.000     0
    80    4     2      0.2    1.000     3
    81    4     2      0.4    1.000     4
    82    4     2     -1.1    1.000     4
    83    4     2      0.7    1.000     1
    84    4     2      0.4    0.500     4
    85    4     2  -10000.0    0.000     4
    86    4     2     -0.6    1.000     2
    87    4     2      0.6    0.500     3
    88    4     2      0.7    1.000     1
    89    4     1      1.5    1.000     4
    90    4     2      0.3    0.500     4
    91    4     2     -0.8    0.500     3
    92    4     2      0.4    1.000     4
    93    4     2     -0.7    1.000     4
    94    4     2      0.3    1.000     4
    95    4     2     -0.7    1.000     4
    96    4     2      0.6    1.000     4
    97    4     2     -0.6    1.000     4
    98    4     2      3.2    1.000     4
    99    4     2     -1.0    0.500     3
   100    4     2      0.3    1.000     4
   101    4     2     -1.1    0.500     3
   102    4     2      0.4    1.000     3
   103    4     2      0.3    0.500     4
   104    4     2     -0.7    1.000     4
   105    4     2      0.8    1.000     2
   106    4     2      0.1    1.000     4
   107    4     2     -0.9    1.000     4
   108    4     2      0.4    1.000     4
   109    4     2      0.2    1.000     4
   110    4     2     -1.1    1.000     3
   111    4     2     -1.0    0.999     2
   112    4     2      0.5    1.000     3
   113    4     2     -0.9    0.500     3
   114    4     2     -0.9    0.500     2
   115    4     2      0.4    1.000     4
   116    4     2     -0.7    1.000     3
   117    4     2     -1.0    0.500     4
   118    4     2      0.6    1.000     2
   119    4     2     -0.6    1.000     3
   120    4     2     -0.1    0.500     4
   121    4     2     -0.7    1.000     4
   122    4     2     -0.7    1.000     3
   123    4     2      0.4    1.000     0
   124    4     2     -0.7    1.000     3
   125    4     2      0.4    1.000     0
   126    4     2      0.4    1.000     3
   127    4     2      0.3    1.000     4
   128    4     2      0.4    1.000     3
   129    4     2     -0.1    1.000     4
   130    4     2      0.8    1.000     4
   131    4     2     -0.1    1.000     4
   132    4     2      0.1    1.000     4
   133    4     2     -0.9    1.000     3
   134    4     2      0.5    1.000     3
   135    0     1       --       --     0
Total extinctions: 0
Generation time: 35.669 sec (36.231 average)

 ****** Running generation 5 ****** 

Population's average fitness: -895.81227 stdev: 2855.30122
Best fitness: 3.21676 - size: (2, 14) - species 98 - id 170
Average adjusted fitness: 0.911
Mean genetic distance 3.298, standard deviation 0.532
Population of 270 members in 136 species:
   ID   age  size  fitness  adj fit  stag
  ====  ===  ====  =======  =======  ====
     1    5     2     -0.7    1.000     5
     2    5     2     -0.9    1.000     5
     3    5     3      0.7    1.000     4
     4    5     2      0.7    1.000     5
     5    5     2      1.1    1.000     4
     6    5     2      0.4    1.000     3
     7    5     2      1.1    1.000     4
     8    5     2     -0.9    1.000     2
     9    5     2     -0.9    0.500     4
    10    5     2      0.8    1.000     5
    11    5     2      0.3    1.000     5
    12    5     1      1.1    1.000     0
    13    5     2      0.4    1.000     2
    14    5     2      0.6    1.000     5
    15    5     2      0.1    1.000     5
    16    5     2      0.3    1.000     1
    17    5     2      0.2    1.000     4
    18    5     2  -10000.0    0.000     5
    19    5     2     -1.2    0.500     5
    20    5     2      0.4    0.500     4
    21    5     2      0.4    1.000     4
    22    5     2      0.5    1.000     5
    23    5     2      0.6    1.000     4
    24    5     2     -1.0    1.000     4
    25    5     2     -0.8    1.000     5
    26    5     1      1.5    1.000     0
    27    5     2     -0.7    1.000     5
    28    5     2     -0.6    1.000     5
    29    5     2     -0.9    1.000     4
    30    5     2      0.3    1.000     5
    31    5     2     -1.0    1.000     5
    32    5     2      0.4    1.000     1
    33    5     2     -0.6    1.000     5
    34    5     2      0.3    1.000     3
    35    5     2      0.8    1.000     4
    36    5     2      0.3    1.000     5
    37    5     2      0.8    1.000     5
    38    5     2      0.7    1.000     4
