
 ****** Running generation 0 ****** 

Population's average fitness: -742.22181 stdev: 2621.25578
Best fitness: 0.39763 - size: (2, 14) - species 29 - id 41
Average adjusted fitness: 0.895
Mean genetic distance 3.204, standard deviation 0.555
Population of 286 members in 134 species:
   ID   age  size  fitness  adj fit  stag
   101    2     2     -0.2    1.000     2
   102    2     2     -0.2    1.000     2
   103    2     2      0.0    1.000     1
   104    2     2     -0.2    1.000     2
   105    2     2      0.3    1.000     2
   106    2     2      0.1    1.000     0
   107    2     2      0.0    1.000     1
   108    2     2     -0.2    1.000     2
   109    2     2      0.0    1.000     1
   110    2     2     -0.2    1.000     2
   111    2     2     -0.2    1.000     1
   112    2     2      0.3    1.000     2
   113    2     2     -0.1    1.000     0
   114    2     2     -0.2    1.000     2
   115    2     2     -0.1    1.000     2
   116    2     2     -0.4    0.500     2
   117    2     2      0.3    1.000     1
   118    2     2  -10000.0    0.000     2
   119    2     2      0.3    1.000     0
   120    2     2     -0.2    1.000     1
   121    2     2      0.0    1.000     2
   122    2     2     -0.2    1.000     1
   123    2     2      0.0    1.000     2
   124    2     2     -0.2    1.000     2
   125    2     2      0.0    1.000     0
   126    2     2     -0.2    0.500     1
   127    2     2     -0.2    1.000     1
   128    2     2      0.1    1.000     2
   129    2     2      0.1    1.000     0
   130    2     2      0.2    1.000     1
   131    2     2      0.3    1.000     0
   132    2     2      0.1    1.000     1
   133    2     2      0.1    1.000     1
   134    2     2      0.3    1.000     0
Total extinctions: 0
Generation time: 61.251 sec (59.303 average)

 ****** Running generation 3 ****** 

Population's average fitness: -1335.77540 stdev: 3401.92664
Best fitness: 0.39763 - size: (2, 14) - species 29 - id 41
Average adjusted fitness: 0.866
Mean genetic distance 3.231, standard deviation 0.563
Population of 269 members in 134 species:
   ID   age  size  fitness  adj fit  stag
  ====  ===  ====  =======  =======  ====
     1    3     2      0.3    1.000     3
     2    3     1     -0.0    1.000     2
     3    3     2      0.2    1.000     3
     4    3     2      0.2    1.000     3
     5    3     2     -0.3    1.000     3
     6    3     2      0.3    1.000     3
     7    3     2     -0.0    1.000     2
     8    3     2      0.0    1.000     3
     9    3     2  -10000.0    0.000     3
    10    3     2     -0.0    1.000     3
    11    3     2      0.2    1.000     3
    12    3     2      0.3    1.000     3
    13    3     2     -0.1    1.000     3
    14    3     2     -0.1    1.000     1
    15    3     1      0.3    1.000     3
    16    3     2      0.0    1.000     3
    17    3     2      0.3    1.000     3
    18    3     2      0.3    1.000     1
    19    3     2      0.0    1.000     3
    20    3     2      0.0    1.000     2
    21    3     3      0.4    1.000     2
    22    3     2      0.1    1.000     3
    23    3     2      0.3    1.000     1
    24    3     2      0.0    1.000     2
    25    3     2     -0.2    1.000     1
    26    3     2      0.3    1.000     3
    27    3     2     -0.2    1.000     3
    28    3     2      0.0    1.000     3
    29    3     2      0.4    1.000     3
    30    3     2      0.3    1.000     1
    31    3     2      0.3    1.000     2
    32    3     2      0.3    1.000     3
    33    3     2      0.0    0.500     3
    34    3     2      0.0    1.000     2
    35    3     2      0.3    1.000     3
    36    3     2      0.0    1.000     3
    37    3     2      0.2    1.000     1
    38    3     2  -10000.0    0.000     3
    39    3     2     -0.0    1.000     3
    40    3     2      0.3    1.000     2
    41    3     2      0.0    1.000     3
    42    3     2  -10000.0    0.000     3
    43    3     2      0.0    1.000     1
    44    3     2      0.0    1.000     3
    45    3     2     -0.2    0.500     3
    46    3     2     -0.5    0.500     3
    47    3     2      0.2    0.500     0
    48    3     2      0.0    1.000     2
    49    3     2     -0.1    0.500     3
    50    3     2      0.0    1.000     3
    51    3     3      0.3    1.000     2
    52    3     2      0.3    1.000     1
    53    3     2      0.0    1.000     2
    54    3     2      0.0    1.000     3
    55    3     3      0.0    1.000     2
    56    3     2      0.2    1.000     2
    57    3     2      0.1    0.500     3
    58    3     2      0.0    1.000     1
    59    3     2     -0.2    1.000     3
    60    3     2  -10000.0    0.000     3
    61    3     2      0.1    1.000     2
    62    3     2      0.1    1.000     3
    63    3     2     -0.0    1.000     1
    64    3     2      0.2    1.000     3
    65    3     2      0.0    1.000     3
    66    3     2      0.0    1.000     3
    67    3     2      0.2    1.000     3
    68    3     2      0.0    1.000     3
    69    3     2      0.0    0.500     2
    70    3     2     -3.0    0.500     3
    71    3     2      0.2    1.000     3
    72    3     2      0.0    1.000     2
    73    3     2     -0.2    1.000     2
    74    3     2  -10000.0    0.000     3
    75    3     2     -0.1    1.000     2
    76    3     2      0.2    1.000     3
    77    3     2     -0.1    1.000     1
    78    3     2     -0.2    1.000     3
    79    3     2  -10000.0    0.000     3
    80    3     2     -0.2    0.500     3
    81    3     2     -0.2    1.000     3
    82    3     2      0.0    1.000     3
    83    3     2  -10000.0    0.000     3
    84    3     2  -10000.0    0.000     3
    85    3     2     -0.2    1.000     3
    86    3     2     -0.1    1.000     3
    87    3     2  -10000.0    0.000     3
    88    3     2      0.0    0.500     2
    89    3     2     -0.2    1.000     3
    90    3     2     -0.2    1.000     2
    91    3     2      0.1    1.000     0
    92    3     2     -0.1    1.000     1
    93    3     2      0.0    0.500     3
    94    3     2      0.1    1.000     3
    95    3     2      0.2    1.000     3
    96    3     2      0.0    1.000     3
    97    3     2     -0.2    1.000     1
    98    3     2      0.0    0.500     3
    99    3     2     -0.2    0.500     3
   100    3     2     -0.0    0.500     2
   101    3     2     -0.2    1.000     3
   102    3     2      0.2    1.000     0
   103    3     2      0.0    1.000     2
   104    3     2     -0.2    1.000     3
   105    3     2      0.3    1.000     3
   106    3     2      0.1    1.000     1
   107    3     2      0.0    1.000     2
   108    3     2     -0.2    1.000     3
   109    3     2      0.0    1.000     2
   110    3     2     -0.2    1.000     3
   111    3     2     -0.2    1.000     2
   112    3     2      0.3    1.000     3
   113    3     2     -0.1    1.000     1
   114    3     2     -0.2    1.000     3
   115    3     2     -0.1    1.000     3
   116    3     2     -0.4    0.500     3
   117    3     2      0.3    1.000     2
   118    3     2  -10000.0    0.000     3
   119    3     2      0.3    1.000     1
   120    3     2     -0.2    1.000     2
   121    3     2      0.0    1.000     3
   122    3     2     -0.2    1.000     2
   123    3     2      0.0    1.000     3
   124    3     2     -0.2    1.000     3
   125    3     2      0.0    1.000     1
   126    3     2     -0.2    0.500     2
   127    3     2     -0.2    1.000     2
   128    3     2      0.1    1.000     3
   129    3     2      0.1    1.000     1
   130    3     2      0.2    1.000     2
   131    3     2      0.3    1.000     1
   132    3     2      0.1    1.000     2
   133    3     2      0.1    1.000     2
   134    3     2      0.3    1.000     1
Total extinctions: 0
Generation time: 58.382 sec (59.073 average)

 ****** Running generation 4 ****** 

Population's average fitness: -1338.32586 stdev: 3404.67085
Best fitness: 0.39763 - size: (2, 14) - species 29 - id 41
Average adjusted fitness: 0.866
Mean genetic distance 3.235, standard deviation 0.562
Population of 268 members in 134 species:
   ID   age  size  fitness  adj fit  stag
  ====  ===  ====  =======  =======  ====
     1    4     2      0.3    1.000     4
     2    4     2     -0.0    1.000     3
     3    4     2      0.2    1.000     4
     4    4     2      0.2    1.000     4
     5    4     2     -0.0    1.000     0
     6    4     2      0.3    1.000     4
     7    4     2     -0.0    1.000     3
     8    4     2      0.0    1.000     4
     9    4     2  -10000.0    0.000     4
    10    4     2     -0.0    1.000     4
    11    4     2      0.2    1.000     4
    12    4     2      0.3    1.000     4
    13    4     2     -0.1    1.000     4
    14    4     2     -0.1    1.000     2
    15    4     1      0.3    1.000     4
    16    4     2      0.0    1.000     4
    17    4     2      0.3    1.000     4
    18    4     2      0.3    1.000     2
    19    4     2      0.0    1.000     4
    20    4     2      0.0    1.000     3
    21    4     2      0.4    1.000     3
    22    4     2      0.1    1.000     4
    23    4     2      0.3    1.000     2
    24    4     2      0.0    1.000     3
    25    4     2     -0.2    1.000     2
    26    4     2      0.3    1.000     4
    27    4     2     -0.2    1.000     4
    28    4     2      0.0    1.000     4
    29    4     2      0.4    1.000     4
    30    4     2      0.3    1.000     2
    31    4     2      0.3    1.000     3
    32    4     2      0.3    1.000     4
    33    4     2      0.0    0.500     4
    34    4     2      0.0    1.000     3
    35    4     2      0.3    1.000     4
    36    4     2      0.0    1.000     4
