
 ****** Running generation 0 ****** 

Population's average fitness: -506.73564 stdev: 2195.75720
Best fitness: 5.70901 - size: (2, 14) - species 18 - id 36
Average adjusted fitness: 0.925
Mean genetic distance 3.215, standard deviation 0.546
Population of 296 members in 120 species:
   ID   age  size  fitness  adj fit  stag
    85    3     2      0.0    0.999     2
    86    3     2      0.2    0.999     3
    87    3     2      1.1    0.500     3
    88    3     2     -0.4    0.999     2
    89    3     2  -10000.0    0.000     3
    90    3     2      3.3    1.000     3
    91    3     2     -0.0    0.500     2
    92    3     1      2.0    1.000     3
    93    3     2      1.5    1.000     3
    94    3     2      3.1    1.000     3
    95    3     2      4.1    1.000     3
    96    3     2     -1.0    0.999     3
    97    3     3      0.0    0.999     1
    98    3     2      0.5    0.999     3
    99    3     2      2.9    0.999     3
   100    3     2      1.5    1.000     3
   101    3     2      1.2    1.000     3
   102    3     2      3.5    1.000     3
   103    3     2      3.1    1.000     3
   104    3     2      4.4    1.000     1
   105    3     2      2.9    1.000     2
   106    3     2     -0.7    0.500     1
   107    3     2      3.1    1.000     1
   108    3     2      0.9    0.999     2
   109    3     2      2.0    1.000     3
   110    3     2      0.2    0.500     2
   111    3     2     -0.8    0.500     3
   112    3     2      5.2    1.000     2
   113    3     2      0.7    0.999     3
   114    3     2      0.1    0.999     3
   115    3     2      0.8    0.999     3
   116    3     2      3.9    1.000     2
   117    3     2      1.4    0.999     2
   118    3     2      0.6    0.999     2
   119    3     2      3.0    1.000     3
   120    3     2      1.1    0.999     2
   121    0     2       --       --     0
Total extinctions: 0
Generation time: 45.369 sec (48.432 average)

 ****** Running generation 4 ****** 

Population's average fitness: -811.92544 stdev: 2733.28813
Best fitness: 5.70901 - size: (2, 14) - species 5 - id 36
Average adjusted fitness: 0.917
Mean genetic distance 3.327, standard deviation 0.508
Population of 244 members in 121 species:
   ID   age  size  fitness  adj fit  stag
  ====  ===  ====  =======  =======  ====
     1    4     2      4.8    1.000     3
     2    4     2      3.2    1.000     4
     3    4     2     -1.0    0.999     4
     4    4     2      5.2    1.000     2
     5    4     2      5.7    1.000     3
     6    4     2      2.7    1.000     1
     7    4     2      4.7    1.000     4
     8    4     2      1.8    1.000     4
     9    4     2      2.5    1.000     2
    10    4     2      1.7    0.999     3
    11    4     2      3.0    1.000     3
    12    4     2      2.8    0.999     2
    13    4     2      5.6    1.000     3
    14    4     2     -1.1    0.999     4
    15    4     2      1.6    1.000     2
    16    4     2      0.7    0.999     3
    17    4     1      1.9    1.000     2
    18    4     2      5.0    1.000     4
    19    4     2      3.3    1.000     4
    20    4     2     -0.2    0.999     4
    21    4     2      3.1    1.000     2
    22    4     2      1.9    0.999     0
    23    4     2      0.3    0.999     4
    24    4     2      5.3    1.000     2
    25    4     2     -0.7    0.500     4
    26    4     2      5.4    1.000     3
    27    4     3      4.6    1.000     0
    28    4     2      2.5    0.500     3
    29    4     2      0.5    0.999     4
    30    4     2      3.9    1.000     1
    31    4     2     -0.7    0.999     3
    32    4     2     -0.1    0.999     3
    33    4     2      2.0    1.000     2
    34    4     2      3.1    1.000     2
    35    4     2      0.5    0.999     4
    36    4     2     -1.2    0.500     4
    37    4     2     -0.7    0.999     1
    38    4     2      4.9    1.000     4
    39    4     2     -2.5    0.999     4
    40    4     2      3.5    0.999     3
    41    4     2      4.7    1.000     3
    42    4     2  -10000.0    0.000     4
    43    4     2      1.7    0.500     4
    44    4     2      0.0    0.999     4
    45    4     2      2.9    0.500     4
    46    4     2      1.3    1.000     3
    47    4     2      3.2    1.000     4
    48    4     2      2.3    1.000     4
    49    4     2     -0.1    0.500     2
    50    4     2      3.6    1.000     3
    51    4     2      4.3    0.500     3
    52    4     2      1.5    0.999     4
    53    4     2      4.0    0.500     1
    54    4     2      3.2    1.000     3
    55    4     2      3.8    1.000     3
    56    4     2      2.2    1.000     3
    57    4     2      0.0    0.999     2
    58    4     2     -0.4    0.999     3
    59    4     1      5.2    1.000     0
    60    4     2      5.5    1.000     2
    61    4     2      5.7    1.000     4
    62    4     2      1.3    0.999     3
    63    4     2      3.0    1.000     3
    64    4     2      2.1    1.000     4
    65    4     2      0.6    0.999     4
    66    4     2     -2.1    0.999     1
    67    4     2      2.1    0.999     1
    68    4     2      0.2    0.999     4
    69    4     2      5.0    1.000     4
    70    4     2      3.4    1.000     3
    71    4     3     -0.8    0.999     4
    72    4     2      0.7    0.999     4
    73    4     2      2.8    1.000     4
    74    4     2     -0.7    0.999     4
    75    4     2      1.2    0.999     3
    76    4     2      5.4    1.000     3
    77    4     2      0.0    0.999     2
    78    4     3      0.1    0.999     2
    79    4     2     -0.5    0.999     3
    80    4     2      4.4    1.000     2
    81    4     2     -2.3    0.999     4
    82    4     2      3.2    1.000     3
    83    4     2  -10000.0    0.000     4
    84    4     2      1.6    0.999     3
    85    4     2      0.0    0.999     3
    86    4     2      0.2    0.999     4
    87    4     2      1.1    0.500     4
    88    4     2      0.0    0.999     0
    89    4     2  -10000.0    0.000     4
    90    4     2      3.3    1.000     4
    91    4     2     -0.0    0.500     3
    92    4     2      2.0    1.000     4
    93    4     2      1.5    1.000     4
    94    4     2      3.1    1.000     4
    95    4     2      4.1    1.000     4
    96    4     2     -1.0    0.999     4
    97    4     2      4.8    1.000     2
    98    4     2      0.5    0.999     4
    99    4     2      2.9    0.999     4
   100    4     2      1.5    1.000     4
   101    4     2      1.2    1.000     4
   102    4     2      3.5    1.000     4
   103    4     2      3.1    1.000     4
   104    4     2      4.4    1.000     2
   105    4     2      2.9    1.000     3
   106    4     2     -0.7    0.500     2
   107    4     2      3.1    1.000     2
   108    4     2      0.9    0.999     3
   109    4     2      2.0    1.000     4
   110    4     2      0.2    0.500     3
   111    4     2     -0.8    0.500     4
   112    4     2      5.2    1.000     3
   113    4     2      0.7    0.999     4
   114    4     2      0.1    0.999     4
   115    4     2      0.8    0.999     4
   116    4     2      3.9    1.000     3
   117    4     2      1.4    0.999     3
   118    4     2      0.6    0.999     3
   119    4     2      3.0    1.000     4
   120    4     2      1.1    0.999     3
   121    1     3      2.0    0.500     0
Total extinctions: 0
Generation time: 44.537 sec (47.653 average)

 ****** Running generation 5 ****** 

Population's average fitness: -818.62088 stdev: 2743.46257
Best fitness: 5.70901 - size: (2, 14) - species 5 - id 36
Average adjusted fitness: 0.918
Mean genetic distance 3.334, standard deviation 0.503
Population of 242 members in 121 species:
   ID   age  size  fitness  adj fit  stag
  ====  ===  ====  =======  =======  ====
     1    5     2      4.8    1.000     4
     2    5     2      3.2    1.000     5
     3    5     2     -1.0    0.999     5
     4    5     2      5.2    1.000     3
     5    5     2      5.7    1.000     4
     6    5     2      4.8    1.000     2
     7    5     2      4.7    1.000     5
     8    5     2      1.8    1.000     5
     9    5     2      2.5    1.000     3
    10    5     2      1.7    0.999     4
    11    5     2      3.0    1.000     4
    12    5     2      2.8    0.999     3
    13    5     2      5.6    1.000     4
    14    5     2     -1.1    0.999     5
    15    5     2      1.6    1.000     3
    16    5     2      0.7    0.999     4
    17    5     2      1.9    1.000     3
    18    5     2      5.0    1.000     5
    19    5     2      3.3    1.000     5
    20    5     2     -0.2    0.999     5
    21    5     2      3.1    1.000     3
    22    5     2      1.9    0.999     1
    23    5     2      0.3    0.999     5
    24    5     2      5.3    1.000     3
    25    5     2     -0.7    0.500     5
    26    5     2      5.4    1.000     4
    27    5     2      4.6    1.000     1
    28    5     2      2.5    0.500     4
    29    5     2      0.5    0.999     5
    30    5     2      3.9    1.000     2
    31    5     2     -0.7    0.999     4
    32    5     2     -0.1    0.999     4
    33    5     2      2.0    1.000     3
    34    5     2      3.1    1.000     3
    35    5     2      0.5    0.999     5
    36    5     2     -1.2    0.500     5
    37    5     2     -0.7    0.999     2
    38    5     2      4.9    1.000     5
    39    5     2     -2.5    0.999     5
    40    5     2      3.5    0.999     4
    41    5     2      4.7    1.000     4
    42    5     2  -10000.0    0.000     5
    43    5     2      1.7    0.500     5
    44    5     2      0.0    0.999     5
    45    5     2      2.9    0.500     5
    46    5     2      1.3    1.000     4
    47    5     2      3.3    1.000     0
    48    5     2      2.3    1.000     5
    49    5     2     -0.1    0.500     3
    50    5     2      3.6    1.000     4
    51    5     2      4.3    0.500     4
    52    5     2      1.5    0.999     5
    53    5     2      4.0    0.500     2
    54    5     2      3.2    1.000     4
    55    5     2      3.8    1.000     4
    56    5     2      2.2    1.000     4
    57    5     2      0.0    0.999     3
    58    5     2     -0.4    0.999     4
    59    5     2      5.2    1.000     1
    60    5     2      5.5    1.000     3
    61    5     2      5.7    1.000     5
    62    5     2      1.3    0.999     4
    63    5     2      3.0    1.000     4
    64    5     2      2.1    1.000     5
    65    5     2      0.6    0.999     5
    66    5     2     -2.1    0.999     2
    67    5     2      2.1    0.999     2
    68    5     2      0.2    0.999     5
    69    5     2      5.0    1.000     5
    70    5     2      3.4    1.000     4
    71    5     2     -0.8    0.999     5
    72    5     2      0.7    0.999     5
    73    5     2      2.8    1.000     5
    74    5     2     -0.7    0.999     5
    75    5     2      1.2    0.999     4
    76    5     2      5.4    1.000     4
    77    5     2      0.0    0.999     3
    78    5     2      0.1    0.999     3
    79    5     2     -0.5    0.999     4
    80    5     2      4.4    1.000     3
    81    5     2     -2.3    0.999     5
    82    5     2      3.2    1.000     4
    83    5     2  -10000.0    0.000     5
    84    5     2      1.6    0.999     4
    85    5     2      0.0    0.999     4
    86    5     2      0.2    0.999     5
    87    5     2      1.1    0.500     5
    88    5     2      0.0    0.999     1
    89    5     2  -10000.0    0.000     5
    90    5     2      3.3    1.000     5
    91    5     2     -0.0    0.500     4
    92    5     2      2.0    1.000     5
    93    5     2      1.5    1.000     5
    94    5     2      3.1    1.000     5
    95    5     2      4.1    1.000     5
    96    5     2     -1.0    0.999     5
    97    5     2      4.8    1.000     3
    98    5     2      0.5    0.999     5
    99    5     2      2.9    0.999     5
   100    5     2      1.5    1.000     5
   101    5     2      1.2    1.000     5
   102    5     2      3.5    1.000     5
   103    5     2      3.1    1.000     5
   104    5     2      4.4    1.000     3
   105    5     2      2.9    1.000     4
   106    5     2     -0.7    0.500     3
   107    5     2      3.1    1.000     3
   108    5     2      0.9    0.999     4
